"","chr","start","end","meth.diff","strand","pvalue","qvalue","exon-start","exon-end","gene-start","gene-end","geneID","mRNA-start","mRNA-end","Genbank","Uniprot-ID","Uniprot-Accession","evalue","Product"
"12421","NC_035786.1",34109668,34109668,66.0388332140301,"+",7.33628526835859e-38,4.30666535472575e-35,34109600,34109741,34104347,34129158,"111102779",34104347,34129158,"XM_022435644.1","Q7TXM1","FAA26_MYCBO",0.12,"uncharacterized LOC111102779"
"12422","NC_035786.1",34109668,34109668,66.0388332140301,"+",7.33628526835859e-38,4.30666535472575e-35,34109600,34109741,34104347,34129158,"111102779",34104348,34129158,"XM_022435645.1","Q9UPY6","WASF3_HUMAN",0.021,"uncharacterized LOC111102779"
"12423","NC_035786.1",34368875,34368875,-51.9849035504613,"+",6.14422824387004e-57,1.76198389319494e-53,34368864,34368977,34326382,34384923,"111103560",34326382,34384923,"XM_022436911.1","E9Q8T7","DYH1_MOUSE",0,"dynein heavy chain 1"
"12424","NC_035786.1",34368875,34368875,-51.9849035504613,"+",6.14422824387004e-57,1.76198389319494e-53,34368864,34368977,34326382,34384923,"111103560",34326382,34384109,"XM_022436906.1","E9Q8T7","DYH1_MOUSE",0,"dynein heavy chain 1"
"12425","NC_035786.1",34368875,34368875,-51.9849035504613,"+",6.14422824387004e-57,1.76198389319494e-53,34368864,34368977,34326382,34384923,"111103560",34326382,34384109,"XM_022436907.1","E9Q8T7","DYH1_MOUSE",0,"dynein heavy chain 1"
"12426","NC_035786.1",34368875,34368875,-51.9849035504613,"+",6.14422824387004e-57,1.76198389319494e-53,34368864,34368977,34326382,34384923,"111103560",34326382,34384109,"XM_022436910.1","E9Q8T7","DYH1_MOUSE",0,"dynein heavy chain 1"
"12427","NC_035786.1",34368875,34368875,-51.9849035504613,"+",6.14422824387004e-57,1.76198389319494e-53,34368864,34368977,34326382,34384923,"111103560",34326382,34384923,"XM_022436904.1","E9Q8T7","DYH1_MOUSE",0,"dynein heavy chain 1"
"12428","NC_035786.1",34368875,34368875,-51.9849035504613,"+",6.14422824387004e-57,1.76198389319494e-53,34368864,34368977,34326382,34384923,"111103560",34326382,34384923,"XM_022436905.1","E9Q8T7","DYH1_MOUSE",0,"dynein heavy chain 1"
"12429","NC_035786.1",34368875,34368875,-51.9849035504613,"+",6.14422824387004e-57,1.76198389319494e-53,34368864,34368977,34326382,34384923,"111103560",34326382,34384109,"XM_022436909.1","E9Q8T7","DYH1_MOUSE",0,"dynein heavy chain 1"
"12430","NC_035786.1",34368875,34368875,-51.9849035504613,"+",6.14422824387004e-57,1.76198389319494e-53,34368864,34368977,34326382,34384923,"111103560",34326382,34384109,"XM_022436908.1","E9Q8T7","DYH1_MOUSE",0,"dynein heavy chain 1"
"12431","NC_035786.1",38651249,38651249,-50.8567673296123,"+",5.6845060387841e-60,2.18189185905594e-56,38651141,38651360,38638177,38679437,"111103886",38638177,38679437,"XM_022437468.1","Q91V92","ACLY_MOUSE",0,"ATP-citrate synthase-like"
"12432","NC_035786.1",38653052,38653052,53.4679312901631,"+",3.95108093833925e-35,1.81205290386507e-32,38652991,38653101,38638177,38679437,"111103886",38638177,38679437,"XM_022437468.1","Q91V92","ACLY_MOUSE",0,"ATP-citrate synthase-like"
"12433","NC_035786.1",41487754,41487754,-51.0907661915585,"+",9.42584059182696e-47,1.19982488656905e-43,41486788,41487977,41477729,41498182,"111103465",41477730,41498182,"XM_022436749.1","Q5U243","CLIP3_XENLA",1e-04,"uncharacterized LOC111103465"
"12434","NC_035786.1",41487754,41487754,-51.0907661915585,"+",9.42584059182696e-47,1.19982488656905e-43,41486788,41487977,41477729,41498182,"111103465",41477730,41498182,"XM_022436752.1","Q5U243","CLIP3_XENLA",1e-04,"uncharacterized LOC111103465"
"12435","NC_035786.1",41487754,41487754,-51.0907661915585,"+",9.42584059182696e-47,1.19982488656905e-43,41486788,41487977,41477729,41498182,"111103465",41480942,41498182,"XM_022436759.1","Q5U243","CLIP3_XENLA",3e-06,"uncharacterized LOC111103465"
"12436","NC_035786.1",41487754,41487754,-51.0907661915585,"+",9.42584059182696e-47,1.19982488656905e-43,41486788,41487977,41477729,41498182,"111103465",41480942,41498182,"XM_022436759.1","Q5U243","CLIP3_XENLA",2e-04,"uncharacterized LOC111103465"
"12437","NC_035786.1",41487754,41487754,-51.0907661915585,"+",9.42584059182696e-47,1.19982488656905e-43,41486788,41487977,41477729,41498182,"111103465",41477730,41498182,"XM_022436748.1","Q5U243","CLIP3_XENLA",2e-06,"uncharacterized LOC111103465"
"12438","NC_035786.1",41487754,41487754,-51.0907661915585,"+",9.42584059182696e-47,1.19982488656905e-43,41486788,41487977,41477729,41498182,"111103465",41477730,41498182,"XM_022436749.1","Q5U243","CLIP3_XENLA",2e-06,"uncharacterized LOC111103465"
"12439","NC_035786.1",41487754,41487754,-51.0907661915585,"+",9.42584059182696e-47,1.19982488656905e-43,41486788,41487977,41477729,41498182,"111103465",41477730,41498182,"XM_022436755.1","Q5U243","CLIP3_XENLA",2e-06,"uncharacterized LOC111103465"
"12440","NC_035786.1",41487754,41487754,-51.0907661915585,"+",9.42584059182696e-47,1.19982488656905e-43,41486788,41487977,41477729,41498182,"111103465",41477729,41498182,"XM_022436757.1","Q9VJE5","CL190_DROME",3e-05,"uncharacterized LOC111103465"
"12441","NC_035786.1",41487754,41487754,-51.0907661915585,"+",9.42584059182696e-47,1.19982488656905e-43,41486788,41487977,41477729,41498182,"111103465",41477729,41498182,"XM_022436757.1","Q9VJE5","CL190_DROME",1e-06,"uncharacterized LOC111103465"
"12442","NC_035786.1",41487754,41487754,-51.0907661915585,"+",9.42584059182696e-47,1.19982488656905e-43,41486788,41487977,41477729,41498182,"111103465",41484945,41498182,"XM_022436758.1","Q5U243","CLIP3_XENLA",1e-04,"uncharacterized LOC111103465"
"12443","NC_035786.1",41487754,41487754,-51.0907661915585,"+",9.42584059182696e-47,1.19982488656905e-43,41486788,41487977,41477729,41498182,"111103465",41480935,41498182,"XM_022436754.1","Q5U243","CLIP3_XENLA",2e-04,"uncharacterized LOC111103465"
"12444","NC_035786.1",41487754,41487754,-51.0907661915585,"+",9.42584059182696e-47,1.19982488656905e-43,41486788,41487977,41477729,41498182,"111103465",41477730,41498182,"XM_022436752.1","Q5U243","CLIP3_XENLA",2e-06,"uncharacterized LOC111103465"
"12445","NC_035786.1",41487754,41487754,-51.0907661915585,"+",9.42584059182696e-47,1.19982488656905e-43,41486788,41487977,41477729,41498182,"111103465",41480935,41498182,"XM_022436754.1","Q5U243","CLIP3_XENLA",3e-06,"uncharacterized LOC111103465"
"12446","NC_035786.1",41487754,41487754,-51.0907661915585,"+",9.42584059182696e-47,1.19982488656905e-43,41486788,41487977,41477729,41498182,"111103465",41477731,41498182,"XM_022436751.1","Q5U243","CLIP3_XENLA",3e-06,"uncharacterized LOC111103465"
"12447","NC_035786.1",41487754,41487754,-51.0907661915585,"+",9.42584059182696e-47,1.19982488656905e-43,41486788,41487977,41477729,41498182,"111103465",41477730,41498182,"XM_022436756.1","Q9VJE5","CL190_DROME",1e-06,"uncharacterized LOC111103465"
"12448","NC_035786.1",41487754,41487754,-51.0907661915585,"+",9.42584059182696e-47,1.19982488656905e-43,41486788,41487977,41477729,41498182,"111103465",41480932,41498182,"XM_022436753.1","Q5U243","CLIP3_XENLA",2e-04,"uncharacterized LOC111103465"
"12449","NC_035786.1",41487754,41487754,-51.0907661915585,"+",9.42584059182696e-47,1.19982488656905e-43,41486788,41487977,41477729,41498182,"111103465",41477731,41498182,"XM_022436751.1","Q5U243","CLIP3_XENLA",2e-04,"uncharacterized LOC111103465"
"12450","NC_035786.1",41487754,41487754,-51.0907661915585,"+",9.42584059182696e-47,1.19982488656905e-43,41486788,41487977,41477729,41498182,"111103465",41484945,41498182,"XM_022436758.1","Q5U243","CLIP3_XENLA",2e-06,"uncharacterized LOC111103465"
"12451","NC_035786.1",41487754,41487754,-51.0907661915585,"+",9.42584059182696e-47,1.19982488656905e-43,41486788,41487977,41477729,41498182,"111103465",41480227,41498182,"XM_022436750.1","Q5U243","CLIP3_XENLA",3e-06,"uncharacterized LOC111103465"
"12452","NC_035786.1",41487754,41487754,-51.0907661915585,"+",9.42584059182696e-47,1.19982488656905e-43,41486788,41487977,41477729,41498182,"111103465",41477730,41498182,"XM_022436748.1","Q5U243","CLIP3_XENLA",1e-04,"uncharacterized LOC111103465"
"12453","NC_035786.1",41487754,41487754,-51.0907661915585,"+",9.42584059182696e-47,1.19982488656905e-43,41486788,41487977,41477729,41498182,"111103465",41480932,41498182,"XM_022436753.1","Q5U243","CLIP3_XENLA",3e-06,"uncharacterized LOC111103465"
"12454","NC_035786.1",41487754,41487754,-51.0907661915585,"+",9.42584059182696e-47,1.19982488656905e-43,41486788,41487977,41477729,41498182,"111103465",41477730,41498182,"XM_022436756.1","Q9VJE5","CL190_DROME",3e-05,"uncharacterized LOC111103465"
"12455","NC_035786.1",41487754,41487754,-51.0907661915585,"+",9.42584059182696e-47,1.19982488656905e-43,41486788,41487977,41477729,41498182,"111103465",41477730,41498182,"XM_022436755.1","Q5U243","CLIP3_XENLA",1e-04,"uncharacterized LOC111103465"
"12456","NC_035786.1",41487754,41487754,-51.0907661915585,"+",9.42584059182696e-47,1.19982488656905e-43,41486788,41487977,41477729,41498182,"111103465",41480227,41498182,"XM_022436750.1","Q5U243","CLIP3_XENLA",2e-04,"uncharacterized LOC111103465"
"12457","NC_035786.1",41487758,41487758,-67.7925730356425,"+",8.67022589378641e-60,3.18108553141521e-56,41486788,41487977,41477729,41498182,"111103465",41480942,41498182,"XM_022436759.1","Q5U243","CLIP3_XENLA",3e-06,"uncharacterized LOC111103465"
"12458","NC_035786.1",41487758,41487758,-67.7925730356425,"+",8.67022589378641e-60,3.18108553141521e-56,41486788,41487977,41477729,41498182,"111103465",41477729,41498182,"XM_022436757.1","Q9VJE5","CL190_DROME",1e-06,"uncharacterized LOC111103465"
"12459","NC_035786.1",41487758,41487758,-67.7925730356425,"+",8.67022589378641e-60,3.18108553141521e-56,41486788,41487977,41477729,41498182,"111103465",41477731,41498182,"XM_022436751.1","Q5U243","CLIP3_XENLA",2e-04,"uncharacterized LOC111103465"
"12460","NC_035786.1",41487758,41487758,-67.7925730356425,"+",8.67022589378641e-60,3.18108553141521e-56,41486788,41487977,41477729,41498182,"111103465",41480932,41498182,"XM_022436753.1","Q5U243","CLIP3_XENLA",2e-04,"uncharacterized LOC111103465"
"12461","NC_035786.1",41487758,41487758,-67.7925730356425,"+",8.67022589378641e-60,3.18108553141521e-56,41486788,41487977,41477729,41498182,"111103465",41477730,41498182,"XM_022436752.1","Q5U243","CLIP3_XENLA",2e-06,"uncharacterized LOC111103465"
"12462","NC_035786.1",41487758,41487758,-67.7925730356425,"+",8.67022589378641e-60,3.18108553141521e-56,41486788,41487977,41477729,41498182,"111103465",41477729,41498182,"XM_022436757.1","Q9VJE5","CL190_DROME",3e-05,"uncharacterized LOC111103465"
"12463","NC_035786.1",41487758,41487758,-67.7925730356425,"+",8.67022589378641e-60,3.18108553141521e-56,41486788,41487977,41477729,41498182,"111103465",41477730,41498182,"XM_022436756.1","Q9VJE5","CL190_DROME",3e-05,"uncharacterized LOC111103465"
"12464","NC_035786.1",41487758,41487758,-67.7925730356425,"+",8.67022589378641e-60,3.18108553141521e-56,41486788,41487977,41477729,41498182,"111103465",41477731,41498182,"XM_022436751.1","Q5U243","CLIP3_XENLA",3e-06,"uncharacterized LOC111103465"
"12465","NC_035786.1",41487758,41487758,-67.7925730356425,"+",8.67022589378641e-60,3.18108553141521e-56,41486788,41487977,41477729,41498182,"111103465",41480932,41498182,"XM_022436753.1","Q5U243","CLIP3_XENLA",3e-06,"uncharacterized LOC111103465"
"12466","NC_035786.1",41487758,41487758,-67.7925730356425,"+",8.67022589378641e-60,3.18108553141521e-56,41486788,41487977,41477729,41498182,"111103465",41480942,41498182,"XM_022436759.1","Q5U243","CLIP3_XENLA",2e-04,"uncharacterized LOC111103465"
"12467","NC_035786.1",41487758,41487758,-67.7925730356425,"+",8.67022589378641e-60,3.18108553141521e-56,41486788,41487977,41477729,41498182,"111103465",41477730,41498182,"XM_022436749.1","Q5U243","CLIP3_XENLA",2e-06,"uncharacterized LOC111103465"
"12468","NC_035786.1",41487758,41487758,-67.7925730356425,"+",8.67022589378641e-60,3.18108553141521e-56,41486788,41487977,41477729,41498182,"111103465",41484945,41498182,"XM_022436758.1","Q5U243","CLIP3_XENLA",2e-06,"uncharacterized LOC111103465"
"12469","NC_035786.1",41487758,41487758,-67.7925730356425,"+",8.67022589378641e-60,3.18108553141521e-56,41486788,41487977,41477729,41498182,"111103465",41477730,41498182,"XM_022436748.1","Q5U243","CLIP3_XENLA",2e-06,"uncharacterized LOC111103465"
"12470","NC_035786.1",41487758,41487758,-67.7925730356425,"+",8.67022589378641e-60,3.18108553141521e-56,41486788,41487977,41477729,41498182,"111103465",41477730,41498182,"XM_022436752.1","Q5U243","CLIP3_XENLA",1e-04,"uncharacterized LOC111103465"
"12471","NC_035786.1",41487758,41487758,-67.7925730356425,"+",8.67022589378641e-60,3.18108553141521e-56,41486788,41487977,41477729,41498182,"111103465",41477730,41498182,"XM_022436756.1","Q9VJE5","CL190_DROME",1e-06,"uncharacterized LOC111103465"
"12472","NC_035786.1",41487758,41487758,-67.7925730356425,"+",8.67022589378641e-60,3.18108553141521e-56,41486788,41487977,41477729,41498182,"111103465",41480935,41498182,"XM_022436754.1","Q5U243","CLIP3_XENLA",3e-06,"uncharacterized LOC111103465"
"12473","NC_035786.1",41487758,41487758,-67.7925730356425,"+",8.67022589378641e-60,3.18108553141521e-56,41486788,41487977,41477729,41498182,"111103465",41477730,41498182,"XM_022436755.1","Q5U243","CLIP3_XENLA",2e-06,"uncharacterized LOC111103465"
"12474","NC_035786.1",41487758,41487758,-67.7925730356425,"+",8.67022589378641e-60,3.18108553141521e-56,41486788,41487977,41477729,41498182,"111103465",41477730,41498182,"XM_022436749.1","Q5U243","CLIP3_XENLA",1e-04,"uncharacterized LOC111103465"
"12475","NC_035786.1",41487758,41487758,-67.7925730356425,"+",8.67022589378641e-60,3.18108553141521e-56,41486788,41487977,41477729,41498182,"111103465",41477730,41498182,"XM_022436755.1","Q5U243","CLIP3_XENLA",1e-04,"uncharacterized LOC111103465"
"12476","NC_035786.1",41487758,41487758,-67.7925730356425,"+",8.67022589378641e-60,3.18108553141521e-56,41486788,41487977,41477729,41498182,"111103465",41480935,41498182,"XM_022436754.1","Q5U243","CLIP3_XENLA",2e-04,"uncharacterized LOC111103465"
"12477","NC_035786.1",41487758,41487758,-67.7925730356425,"+",8.67022589378641e-60,3.18108553141521e-56,41486788,41487977,41477729,41498182,"111103465",41480227,41498182,"XM_022436750.1","Q5U243","CLIP3_XENLA",2e-04,"uncharacterized LOC111103465"
"12478","NC_035786.1",41487758,41487758,-67.7925730356425,"+",8.67022589378641e-60,3.18108553141521e-56,41486788,41487977,41477729,41498182,"111103465",41484945,41498182,"XM_022436758.1","Q5U243","CLIP3_XENLA",1e-04,"uncharacterized LOC111103465"
"12479","NC_035786.1",41487758,41487758,-67.7925730356425,"+",8.67022589378641e-60,3.18108553141521e-56,41486788,41487977,41477729,41498182,"111103465",41480227,41498182,"XM_022436750.1","Q5U243","CLIP3_XENLA",3e-06,"uncharacterized LOC111103465"
"12480","NC_035786.1",41487758,41487758,-67.7925730356425,"+",8.67022589378641e-60,3.18108553141521e-56,41486788,41487977,41477729,41498182,"111103465",41477730,41498182,"XM_022436748.1","Q5U243","CLIP3_XENLA",1e-04,"uncharacterized LOC111103465"
"12481","NC_035786.1",41491820,41491820,50.8469387755102,"+",1.07491472851122e-22,1.31011680471542e-20,41491541,41492284,41477729,41498182,"111103465",41480942,41498182,"XM_022436759.1","Q5U243","CLIP3_XENLA",3e-06,"uncharacterized LOC111103465"
"12482","NC_035786.1",41491820,41491820,50.8469387755102,"+",1.07491472851122e-22,1.31011680471542e-20,41491541,41492284,41477729,41498182,"111103465",41477729,41498182,"XM_022436757.1","Q9VJE5","CL190_DROME",1e-06,"uncharacterized LOC111103465"
"12483","NC_035786.1",41491820,41491820,50.8469387755102,"+",1.07491472851122e-22,1.31011680471542e-20,41491541,41492284,41477729,41498182,"111103465",41480935,41498182,"XM_022436754.1","Q5U243","CLIP3_XENLA",2e-04,"uncharacterized LOC111103465"
"12484","NC_035786.1",41491820,41491820,50.8469387755102,"+",1.07491472851122e-22,1.31011680471542e-20,41491541,41492284,41477729,41498182,"111103465",41480942,41498182,"XM_022436759.1","Q5U243","CLIP3_XENLA",2e-04,"uncharacterized LOC111103465"
"12485","NC_035786.1",41491820,41491820,50.8469387755102,"+",1.07491472851122e-22,1.31011680471542e-20,41491541,41492284,41477729,41498182,"111103465",41477730,41498182,"XM_022436756.1","Q9VJE5","CL190_DROME",3e-05,"uncharacterized LOC111103465"
"12486","NC_035786.1",41491820,41491820,50.8469387755102,"+",1.07491472851122e-22,1.31011680471542e-20,41491541,41492284,41477729,41498182,"111103465",41480932,41498182,"XM_022436753.1","Q5U243","CLIP3_XENLA",2e-04,"uncharacterized LOC111103465"
"12487","NC_035786.1",41491820,41491820,50.8469387755102,"+",1.07491472851122e-22,1.31011680471542e-20,41491541,41492284,41477729,41498182,"111103465",41477730,41498182,"XM_022436752.1","Q5U243","CLIP3_XENLA",1e-04,"uncharacterized LOC111103465"
"12488","NC_035786.1",41491820,41491820,50.8469387755102,"+",1.07491472851122e-22,1.31011680471542e-20,41491541,41492284,41477729,41498182,"111103465",41477731,41498182,"XM_022436751.1","Q5U243","CLIP3_XENLA",3e-06,"uncharacterized LOC111103465"
"12489","NC_035786.1",41491820,41491820,50.8469387755102,"+",1.07491472851122e-22,1.31011680471542e-20,41491541,41492284,41477729,41498182,"111103465",41477730,41498182,"XM_022436752.1","Q5U243","CLIP3_XENLA",2e-06,"uncharacterized LOC111103465"
"12490","NC_035786.1",41491820,41491820,50.8469387755102,"+",1.07491472851122e-22,1.31011680471542e-20,41491541,41492284,41477729,41498182,"111103465",41477730,41498182,"XM_022436748.1","Q5U243","CLIP3_XENLA",2e-06,"uncharacterized LOC111103465"
"12491","NC_035786.1",41491820,41491820,50.8469387755102,"+",1.07491472851122e-22,1.31011680471542e-20,41491541,41492284,41477729,41498182,"111103465",41477730,41498182,"XM_022436756.1","Q9VJE5","CL190_DROME",1e-06,"uncharacterized LOC111103465"
"12492","NC_035786.1",41491820,41491820,50.8469387755102,"+",1.07491472851122e-22,1.31011680471542e-20,41491541,41492284,41477729,41498182,"111103465",41477731,41498182,"XM_022436751.1","Q5U243","CLIP3_XENLA",2e-04,"uncharacterized LOC111103465"
"12493","NC_035786.1",41491820,41491820,50.8469387755102,"+",1.07491472851122e-22,1.31011680471542e-20,41491541,41492284,41477729,41498182,"111103465",41477730,41498182,"XM_022436755.1","Q5U243","CLIP3_XENLA",2e-06,"uncharacterized LOC111103465"
"12494","NC_035786.1",41491820,41491820,50.8469387755102,"+",1.07491472851122e-22,1.31011680471542e-20,41491541,41492284,41477729,41498182,"111103465",41477730,41498182,"XM_022436748.1","Q5U243","CLIP3_XENLA",1e-04,"uncharacterized LOC111103465"
"12495","NC_035786.1",41491820,41491820,50.8469387755102,"+",1.07491472851122e-22,1.31011680471542e-20,41491541,41492284,41477729,41498182,"111103465",41480935,41498182,"XM_022436754.1","Q5U243","CLIP3_XENLA",3e-06,"uncharacterized LOC111103465"
