"","chr","start","end","meth.diff","strand","pvalue","qvalue","dist-to-closest-gene","gene-chr","gene-start","gene-end","geneID","mRNA-start","mRNA-end","Genbank","Uniprot-Accession","Uniprot-ID","evalue","Product"
"14343","NC_035788.1",70228505,70228505,54.2308351912193,"+",9.04222043825368e-51,1.53465797997436e-47,0,"NC_035788.1",70211837,70239366,"111110780",70211837,70239366,"XM_022447390.1","Q8BGF7","PAN2_MOUSE",2e-141,"PAB-dependent poly(A)-specific ribonuclease subunit PAN2-like"
"14344","NC_035788.1",70231742,70231742,52.5336972395796,"+",8.97579329530329e-60,3.24546999395415e-56,0,"NC_035788.1",70211837,70239366,"111110780",70211837,70239366,"XM_022447390.1","Q8BGF7","PAN2_MOUSE",4e-166,"PAB-dependent poly(A)-specific ribonuclease subunit PAN2-like"
"14345","NC_035788.1",70231742,70231742,52.5336972395796,"+",8.97579329530329e-60,3.24546999395415e-56,0,"NC_035788.1",70211837,70239366,"111110780",70211837,70239366,"XM_022447390.1","Q8BGF7","PAN2_MOUSE",2e-141,"PAB-dependent poly(A)-specific ribonuclease subunit PAN2-like"
"14346","NC_035788.1",70761662,70761662,55.1347769989887,"+",3.29857421933684e-42,2.85750907895697e-39,0,"NC_035788.1",70746053,70768185,"111112743",70746053,70768185,"XM_022450492.1","E1C2U2","RIF1_CHICK",3e-19,"telomere-associated protein RIF1-like"
"14347","NC_035788.1",70761662,70761662,55.1347769989887,"+",3.29857421933684e-42,2.85750907895697e-39,0,"NC_035788.1",70746053,70768185,"111112743",70746053,70768185,"XM_022450492.1","E1C2U2","RIF1_CHICK",1e-168,"telomere-associated protein RIF1-like"
"14348","NC_035788.1",70996376,70996376,68.6722488038277,"+",6.61995303814002e-44,6.60645903285621e-41,0,"NC_035788.1",70981163,71001507,"111115050",70981163,71001507,"XM_022453624.1","Q66H85","ANKZ1_RAT",2e-07,"ankyrin repeat and zinc finger domain-containing protein 1-like"
"14349","NC_035788.1",70996376,70996376,68.6722488038277,"+",6.61995303814002e-44,6.60645903285621e-41,0,"NC_035788.1",70981163,71001507,"111115050",70981163,71001507,"XM_022453624.1","Q66H85","ANKZ1_RAT",9e-43,"ankyrin repeat and zinc finger domain-containing protein 1-like"
"14350","NC_035788.1",70996376,70996376,68.6722488038277,"+",6.61995303814002e-44,6.60645903285621e-41,0,"NC_035788.1",70981163,71001507,"111115050",70981163,71001507,"XM_022453624.1","Q66H85","ANKZ1_RAT",5e-26,"ankyrin repeat and zinc finger domain-containing protein 1-like"
"14351","NC_035788.1",70996376,70996376,68.6722488038277,"+",6.61995303814002e-44,6.60645903285621e-41,0,"NC_035788.1",70981163,71001507,"111115050",70981163,71001504,"XM_022453625.1","Q66H85","ANKZ1_RAT",5e-26,"ankyrin repeat and zinc finger domain-containing protein 1-like"
"14352","NC_035788.1",70996376,70996376,68.6722488038277,"+",6.61995303814002e-44,6.60645903285621e-41,0,"NC_035788.1",70981163,71001507,"111115050",70981163,71001504,"XM_022453625.1","Q66H85","ANKZ1_RAT",2e-07,"ankyrin repeat and zinc finger domain-containing protein 1-like"
"14353","NC_035788.1",70996376,70996376,68.6722488038277,"+",6.61995303814002e-44,6.60645903285621e-41,0,"NC_035788.1",70981163,71001507,"111115050",70981163,71001504,"XM_022453625.1","Q66H85","ANKZ1_RAT",9e-43,"ankyrin repeat and zinc finger domain-containing protein 1-like"
"14354","NC_035788.1",71239722,71239722,53.4995206136146,"+",5.40538308623838e-17,3.21322661467423e-15,0,"NC_035788.1",71232540,71243259,"111114886",71232540,71243259,"XM_022453415.1","Q99MU0","DBF4A_CRIGR",1e-22,"uncharacterized LOC111114886"
"14355","NC_035788.1",71239722,71239722,53.4995206136146,"+",5.40538308623838e-17,3.21322661467423e-15,0,"NC_035788.1",71232540,71243259,"111114886",71232541,71243259,"XM_022453414.1","Q99MU0","DBF4A_CRIGR",1e-22,"uncharacterized LOC111114886"
"14362","NC_035788.1",75693190,75693190,53.4867975626269,"+",7.93865001777898e-56,2.06314270882399e-52,0,"NC_035788.1",75688023,75696061,"111115963",75688023,75696061,"XM_022454893.1","Q0P4L9","TMM19_XENTR",1e-79,"transmembrane protein 19-like"
"14367","NC_035788.1",76194282,76194282,50.5917808219178,"+",1.33675244747306e-23,1.82144679531432e-21,0,"NC_035788.1",76186897,76239777,"111110867",76186897,76233437,"XM_022447512.1","Q6DFV3","RHG21_MOUSE",4e-28,"rho GTPase-activating protein 21-like"
"14368","NC_035788.1",76194282,76194282,50.5917808219178,"+",1.33675244747306e-23,1.82144679531432e-21,0,"NC_035788.1",76186897,76239777,"111110867",76186897,76233437,"XM_022447512.1","Q6DFV3","RHG21_MOUSE",2e-90,"rho GTPase-activating protein 21-like"
"14369","NC_035788.1",76194269,76194269,51.6870471014493,"+",4.67963580769016e-25,7.39407364422139e-23,0,"NC_035788.1",76186897,76239777,"111110867",76186897,76233437,"XM_022447512.1","Q6DFV3","RHG21_MOUSE",4e-28,"rho GTPase-activating protein 21-like"
"14370","NC_035788.1",76194269,76194269,51.6870471014493,"+",4.67963580769016e-25,7.39407364422139e-23,0,"NC_035788.1",76186897,76239777,"111110867",76186897,76233437,"XM_022447512.1","Q6DFV3","RHG21_MOUSE",2e-90,"rho GTPase-activating protein 21-like"
"14371","NC_035788.1",76194282,76194282,50.5917808219178,"+",1.33675244747306e-23,1.82144679531432e-21,0,"NC_035788.1",76186897,76239777,"111110867",76186897,76236392,"XM_022447517.1","Q6DFV3","RHG21_MOUSE",4e-28,"rho GTPase-activating protein 21-like"
"14372","NC_035788.1",76194282,76194282,50.5917808219178,"+",1.33675244747306e-23,1.82144679531432e-21,0,"NC_035788.1",76186897,76239777,"111110867",76186897,76236392,"XM_022447517.1","Q6DFV3","RHG21_MOUSE",2e-90,"rho GTPase-activating protein 21-like"
"14373","NC_035788.1",76194269,76194269,51.6870471014493,"+",4.67963580769016e-25,7.39407364422139e-23,0,"NC_035788.1",76186897,76239777,"111110867",76186897,76236392,"XM_022447517.1","Q6DFV3","RHG21_MOUSE",4e-28,"rho GTPase-activating protein 21-like"
"14374","NC_035788.1",76194269,76194269,51.6870471014493,"+",4.67963580769016e-25,7.39407364422139e-23,0,"NC_035788.1",76186897,76239777,"111110867",76186897,76236392,"XM_022447517.1","Q6DFV3","RHG21_MOUSE",2e-90,"rho GTPase-activating protein 21-like"
"14375","NC_035788.1",76194269,76194269,51.6870471014493,"+",4.67963580769016e-25,7.39407364422139e-23,0,"NC_035788.1",76186897,76239777,"111110867",76186897,76236392,"XM_022447513.1","Q5T5U3","RHG21_HUMAN",1e-26,"rho GTPase-activating protein 21-like"
"14376","NC_035788.1",76194269,76194269,51.6870471014493,"+",4.67963580769016e-25,7.39407364422139e-23,0,"NC_035788.1",76186897,76239777,"111110867",76186897,76236392,"XM_022447513.1","Q5T5U3","RHG21_HUMAN",3e-92,"rho GTPase-activating protein 21-like"
"14377","NC_035788.1",76194282,76194282,50.5917808219178,"+",1.33675244747306e-23,1.82144679531432e-21,0,"NC_035788.1",76186897,76239777,"111110867",76186897,76236392,"XM_022447513.1","Q5T5U3","RHG21_HUMAN",1e-26,"rho GTPase-activating protein 21-like"
"14378","NC_035788.1",76194282,76194282,50.5917808219178,"+",1.33675244747306e-23,1.82144679531432e-21,0,"NC_035788.1",76186897,76239777,"111110867",76186897,76236392,"XM_022447513.1","Q5T5U3","RHG21_HUMAN",3e-92,"rho GTPase-activating protein 21-like"
"14379","NC_035788.1",76194282,76194282,50.5917808219178,"+",1.33675244747306e-23,1.82144679531432e-21,0,"NC_035788.1",76186897,76239777,"111110867",76186897,76239777,"XM_022447516.1","Q6DFV3","RHG21_MOUSE",4e-28,"rho GTPase-activating protein 21-like"
"14380","NC_035788.1",76194282,76194282,50.5917808219178,"+",1.33675244747306e-23,1.82144679531432e-21,0,"NC_035788.1",76186897,76239777,"111110867",76186897,76239777,"XM_022447516.1","Q6DFV3","RHG21_MOUSE",2e-90,"rho GTPase-activating protein 21-like"
"14381","NC_035788.1",76194269,76194269,51.6870471014493,"+",4.67963580769016e-25,7.39407364422139e-23,0,"NC_035788.1",76186897,76239777,"111110867",76186897,76239777,"XM_022447516.1","Q6DFV3","RHG21_MOUSE",4e-28,"rho GTPase-activating protein 21-like"
"14382","NC_035788.1",76194269,76194269,51.6870471014493,"+",4.67963580769016e-25,7.39407364422139e-23,0,"NC_035788.1",76186897,76239777,"111110867",76186897,76239777,"XM_022447516.1","Q6DFV3","RHG21_MOUSE",2e-90,"rho GTPase-activating protein 21-like"
"14383","NC_035788.1",76194269,76194269,51.6870471014493,"+",4.67963580769016e-25,7.39407364422139e-23,0,"NC_035788.1",76186897,76239777,"111110867",76186897,76230073,"XM_022447515.1","Q6DFV3","RHG21_MOUSE",2e-90,"rho GTPase-activating protein 21-like"
"14384","NC_035788.1",76194269,76194269,51.6870471014493,"+",4.67963580769016e-25,7.39407364422139e-23,0,"NC_035788.1",76186897,76239777,"111110867",76186897,76230073,"XM_022447515.1","Q6DFV3","RHG21_MOUSE",4e-28,"rho GTPase-activating protein 21-like"
"14385","NC_035788.1",76194282,76194282,50.5917808219178,"+",1.33675244747306e-23,1.82144679531432e-21,0,"NC_035788.1",76186897,76239777,"111110867",76186897,76230073,"XM_022447515.1","Q6DFV3","RHG21_MOUSE",2e-90,"rho GTPase-activating protein 21-like"
"14386","NC_035788.1",76194282,76194282,50.5917808219178,"+",1.33675244747306e-23,1.82144679531432e-21,0,"NC_035788.1",76186897,76239777,"111110867",76186897,76230073,"XM_022447515.1","Q6DFV3","RHG21_MOUSE",4e-28,"rho GTPase-activating protein 21-like"
"14387","NC_035788.1",76194282,76194282,50.5917808219178,"+",1.33675244747306e-23,1.82144679531432e-21,0,"NC_035788.1",76186897,76239777,"111110867",76186897,76236392,"XM_022447511.1","Q6DFV3","RHG21_MOUSE",2e-90,"rho GTPase-activating protein 21-like"
"14388","NC_035788.1",76194282,76194282,50.5917808219178,"+",1.33675244747306e-23,1.82144679531432e-21,0,"NC_035788.1",76186897,76239777,"111110867",76186897,76236392,"XM_022447511.1","Q6DFV3","RHG21_MOUSE",4e-28,"rho GTPase-activating protein 21-like"
"14389","NC_035788.1",76194269,76194269,51.6870471014493,"+",4.67963580769016e-25,7.39407364422139e-23,0,"NC_035788.1",76186897,76239777,"111110867",76186897,76236392,"XM_022447511.1","Q6DFV3","RHG21_MOUSE",2e-90,"rho GTPase-activating protein 21-like"
"14390","NC_035788.1",76194269,76194269,51.6870471014493,"+",4.67963580769016e-25,7.39407364422139e-23,0,"NC_035788.1",76186897,76239777,"111110867",76186897,76236392,"XM_022447511.1","Q6DFV3","RHG21_MOUSE",4e-28,"rho GTPase-activating protein 21-like"
"14391","NC_035788.1",76194269,76194269,51.6870471014493,"+",4.67963580769016e-25,7.39407364422139e-23,0,"NC_035788.1",76186897,76239777,"111110867",76186897,76222994,"XM_022447514.1","Q6DFV3","RHG21_MOUSE",2e-90,"rho GTPase-activating protein 21-like"
"14392","NC_035788.1",76194269,76194269,51.6870471014493,"+",4.67963580769016e-25,7.39407364422139e-23,0,"NC_035788.1",76186897,76239777,"111110867",76186897,76222994,"XM_022447514.1","Q6DFV3","RHG21_MOUSE",4e-28,"rho GTPase-activating protein 21-like"
"14393","NC_035788.1",76194282,76194282,50.5917808219178,"+",1.33675244747306e-23,1.82144679531432e-21,0,"NC_035788.1",76186897,76239777,"111110867",76186897,76222994,"XM_022447514.1","Q6DFV3","RHG21_MOUSE",2e-90,"rho GTPase-activating protein 21-like"
"14394","NC_035788.1",76194282,76194282,50.5917808219178,"+",1.33675244747306e-23,1.82144679531432e-21,0,"NC_035788.1",76186897,76239777,"111110867",76186897,76222994,"XM_022447514.1","Q6DFV3","RHG21_MOUSE",4e-28,"rho GTPase-activating protein 21-like"
"14396","NC_035788.1",77344602,77344602,54.4660194174757,"+",3.23366276474754e-17,1.98907255844988e-15,0,"NC_035788.1",77341259,77354776,"111114885",77341259,77354776,"XM_022453413.1","B0CM26","CFA69_PAPAN",0,"cilia- and flagella-associated protein 69-like"
"14398","NC_035788.1",80521353,80521353,61.9674574587008,"+",3.53599098305585e-27,7.12597592121023e-25,0,"NC_035788.1",80508899,80523048,"111114935",80508899,80523048,"XM_022453489.1","Q9D1J3","SARNP_MOUSE",6e-17,"SAP domain-containing ribonucleoprotein-like"
"14400","NC_035788.1",92754574,92754574,60.4805302402651,"+",4.49111475523133e-14,1.80462237860281e-12,0,"NC_035788.1",92753957,92755796,"111114837",92753957,92755796,"XM_022453336.1","Q9K907","PRPE_BACHD",5e-11,"bis(5'-nucleosyl)-tetraphosphatase PrpE [asymmetrical]-like"
"14422","NC_035788.1",99540197,99540197,51.4131040522251,"+",6.57813195871951e-21,6.41336772259485e-19,0,"NC_035788.1",99387229,99793015,"111116085",99387229,99793015,"XM_022455071.1","Q80V70","MEGF6_MOUSE",3e-110,"fibrillin-1-like"
"14423","NC_035788.1",99540197,99540197,51.4131040522251,"+",6.57813195871951e-21,6.41336772259485e-19,0,"NC_035788.1",99387229,99793015,"111116085",99387229,99793015,"XM_022455071.1","Q80V70","MEGF6_MOUSE",8e-110,"fibrillin-1-like"
"14424","NC_035788.1",99540197,99540197,51.4131040522251,"+",6.57813195871951e-21,6.41336772259485e-19,0,"NC_035788.1",99387229,99793015,"111116085",99387229,99793015,"XM_022455071.1","Q80V70","MEGF6_MOUSE",5e-109,"fibrillin-1-like"
"14425","NC_035788.1",99540197,99540197,51.4131040522251,"+",6.57813195871951e-21,6.41336772259485e-19,0,"NC_035788.1",99387229,99793015,"111116085",99387229,99793015,"XM_022455071.1","Q80V70","MEGF6_MOUSE",3e-107,"fibrillin-1-like"
"14426","NC_035788.1",99540197,99540197,51.4131040522251,"+",6.57813195871951e-21,6.41336772259485e-19,0,"NC_035788.1",99387229,99793015,"111116085",99387229,99793015,"XM_022455071.1","Q80V70","MEGF6_MOUSE",2e-111,"fibrillin-1-like"
"14427","NC_035788.1",99540197,99540197,51.4131040522251,"+",6.57813195871951e-21,6.41336772259485e-19,0,"NC_035788.1",99387229,99793015,"111116085",99387229,99793015,"XM_022455071.1","Q80V70","MEGF6_MOUSE",4e-103,"fibrillin-1-like"
"14428","NC_035788.1",99540197,99540197,51.4131040522251,"+",6.57813195871951e-21,6.41336772259485e-19,0,"NC_035788.1",99387229,99793015,"111116085",99387229,99793015,"XM_022455071.1","Q80V70","MEGF6_MOUSE",9e-109,"fibrillin-1-like"
"14429","NC_035788.1",99540197,99540197,51.4131040522251,"+",6.57813195871951e-21,6.41336772259485e-19,0,"NC_035788.1",99387229,99793015,"111116085",99387229,99793015,"XM_022455071.1","Q80V70","MEGF6_MOUSE",3e-114,"fibrillin-1-like"
"14430","NC_035788.1",99540197,99540197,51.4131040522251,"+",6.57813195871951e-21,6.41336772259485e-19,0,"NC_035788.1",99387229,99793015,"111116085",99387229,99793015,"XM_022455071.1","Q80V70","MEGF6_MOUSE",4e-107,"fibrillin-1-like"
"14431","NC_035788.1",99540197,99540197,51.4131040522251,"+",6.57813195871951e-21,6.41336772259485e-19,0,"NC_035788.1",99387229,99793015,"111116085",99387229,99793015,"XM_022455071.1","Q80V70","MEGF6_MOUSE",1e-59,"fibrillin-1-like"
"14432","NC_035788.1",99540197,99540197,51.4131040522251,"+",6.57813195871951e-21,6.41336772259485e-19,0,"NC_035788.1",99387229,99793015,"111116085",99387229,99793015,"XM_022455071.1","Q80V70","MEGF6_MOUSE",2e-105,"fibrillin-1-like"
"14433","NC_035788.1",99540197,99540197,51.4131040522251,"+",6.57813195871951e-21,6.41336772259485e-19,0,"NC_035788.1",99387229,99793015,"111116085",99387229,99793015,"XM_022455071.1","Q80V70","MEGF6_MOUSE",7e-101,"fibrillin-1-like"
"14434","NC_035788.1",99540197,99540197,51.4131040522251,"+",6.57813195871951e-21,6.41336772259485e-19,0,"NC_035788.1",99387229,99793015,"111116085",99387229,99793015,"XM_022455071.1","Q80V70","MEGF6_MOUSE",3e-104,"fibrillin-1-like"
"14435","NC_035788.1",99540197,99540197,51.4131040522251,"+",6.57813195871951e-21,6.41336772259485e-19,0,"NC_035788.1",99387229,99793015,"111116085",99387229,99793015,"XM_022455071.1","Q80V70","MEGF6_MOUSE",1e-94,"fibrillin-1-like"
"14436","NC_035788.1",99540197,99540197,51.4131040522251,"+",6.57813195871951e-21,6.41336772259485e-19,0,"NC_035788.1",99499601,99569489,"111116090",99499601,99569489,"XM_022455081.1","O75095","MEGF6_HUMAN",2e-61,"multiple epidermal growth factor-like domains protein 11"
"14437","NC_035788.1",99540197,99540197,51.4131040522251,"+",6.57813195871951e-21,6.41336772259485e-19,0,"NC_035788.1",99499601,99569489,"111116090",99499601,99569489,"XM_022455081.1","O75095","MEGF6_HUMAN",2e-45,"multiple epidermal growth factor-like domains protein 11"
"14438","NC_035788.1",99540197,99540197,51.4131040522251,"+",6.57813195871951e-21,6.41336772259485e-19,0,"NC_035788.1",99499601,99569489,"111116090",99499601,99569489,"XM_022455081.1","O75095","MEGF6_HUMAN",7e-17,"multiple epidermal growth factor-like domains protein 11"
"14439","NC_035788.1",99540197,99540197,51.4131040522251,"+",6.57813195871951e-21,6.41336772259485e-19,0,"NC_035788.1",99499601,99569489,"111116090",99499601,99569489,"XM_022455081.1","O75095","MEGF6_HUMAN",9e-20,"multiple epidermal growth factor-like domains protein 11"
"14440","NC_035788.1",99540197,99540197,51.4131040522251,"+",6.57813195871951e-21,6.41336772259485e-19,0,"NC_035788.1",99499601,99569489,"111116090",99499601,99569489,"XM_022455081.1","O75095","MEGF6_HUMAN",8e-29,"multiple epidermal growth factor-like domains protein 11"
"14441","NC_035788.1",99540197,99540197,51.4131040522251,"+",6.57813195871951e-21,6.41336772259485e-19,0,"NC_035788.1",99499601,99569489,"111116090",99499601,99569489,"XM_022455081.1","O75095","MEGF6_HUMAN",4e-56,"multiple epidermal growth factor-like domains protein 11"
"14442","NC_035788.1",99540197,99540197,51.4131040522251,"+",6.57813195871951e-21,6.41336772259485e-19,0,"NC_035788.1",99499601,99569489,"111116090",99499601,99569489,"XM_022455081.1","O75095","MEGF6_HUMAN",1e-53,"multiple epidermal growth factor-like domains protein 11"
"14443","NC_035788.1",99540197,99540197,51.4131040522251,"+",6.57813195871951e-21,6.41336772259485e-19,0,"NC_035788.1",99499601,99569489,"111116090",99499601,99569489,"XM_022455081.1","O75095","MEGF6_HUMAN",2e-19,"multiple epidermal growth factor-like domains protein 11"
"14444","NC_035788.1",99540197,99540197,51.4131040522251,"+",6.57813195871951e-21,6.41336772259485e-19,0,"NC_035788.1",99499601,99569489,"111116090",99499601,99569489,"XM_022455081.1","O75095","MEGF6_HUMAN",2e-60,"multiple epidermal growth factor-like domains protein 11"
"14445","NC_035788.1",99540197,99540197,51.4131040522251,"+",6.57813195871951e-21,6.41336772259485e-19,0,"NC_035788.1",99499601,99569489,"111116090",99499601,99569489,"XM_022455081.1","O75095","MEGF6_HUMAN",1e-84,"multiple epidermal growth factor-like domains protein 11"
"14446","NC_035788.1",99540197,99540197,51.4131040522251,"+",6.57813195871951e-21,6.41336772259485e-19,0,"NC_035788.1",99499601,99569489,"111116090",99499601,99569489,"XM_022455081.1","O75095","MEGF6_HUMAN",2e-34,"multiple epidermal growth factor-like domains protein 11"
"14447","NC_035788.1",99540197,99540197,51.4131040522251,"+",6.57813195871951e-21,6.41336772259485e-19,0,"NC_035788.1",99499601,99569489,"111116090",99499601,99569489,"XM_022455081.1","O75095","MEGF6_HUMAN",1e-37,"multiple epidermal growth factor-like domains protein 11"
"14448","NC_035788.1",99540197,99540197,51.4131040522251,"+",6.57813195871951e-21,6.41336772259485e-19,0,"NC_035788.1",99499601,99569489,"111116090",99499601,99569489,"XM_022455081.1","O75095","MEGF6_HUMAN",9e-29,"multiple epidermal growth factor-like domains protein 11"
"14449","NC_035788.1",99540197,99540197,51.4131040522251,"+",6.57813195871951e-21,6.41336772259485e-19,0,"NC_035788.1",99499601,99569489,"111116090",99499601,99566152,"XM_022455082.1","O75095","MEGF6_HUMAN",1e-53,"multiple epidermal growth factor-like domains protein 11"
"14450","NC_035788.1",99540197,99540197,51.4131040522251,"+",6.57813195871951e-21,6.41336772259485e-19,0,"NC_035788.1",99499601,99569489,"111116090",99499601,99566152,"XM_022455082.1","O75095","MEGF6_HUMAN",2e-60,"multiple epidermal growth factor-like domains protein 11"
"14451","NC_035788.1",99540197,99540197,51.4131040522251,"+",6.57813195871951e-21,6.41336772259485e-19,0,"NC_035788.1",99499601,99569489,"111116090",99499601,99566152,"XM_022455082.1","O75095","MEGF6_HUMAN",7e-17,"multiple epidermal growth factor-like domains protein 11"
"14452","NC_035788.1",99540197,99540197,51.4131040522251,"+",6.57813195871951e-21,6.41336772259485e-19,0,"NC_035788.1",99499601,99569489,"111116090",99499601,99566152,"XM_022455082.1","O75095","MEGF6_HUMAN",4e-56,"multiple epidermal growth factor-like domains protein 11"
